Volume,Period,Year_Midpoint,Registry,Sex,Age_Group,Age_Group_Sort,Cancer_Code,Cancer_Label,Cases,Population,Rate_per_100k
VIII,1993-1997,1995,Pune (Poona),Male,0-4,1,8,Mouth,1,654595,0.1528
VIII,1993-1997,1995,Pune (Poona),Male,5-9,2,8,Mouth,0,797660,0.0
VIII,1993-1997,1995,Pune (Poona),Male,10-14,3,8,Mouth,0,615965,0.0
VIII,1993-1997,1995,Pune (Poona),Male,15-19,4,8,Mouth,1,665315,0.1503
VIII,1993-1997,1995,Pune (Poona),Male,20-24,5,8,Mouth,2,721845,0.2771
VIII,1993-1997,1995,Pune (Poona),Male,25-29,6,8,Mouth,0,658605,0.0
VIII,1993-1997,1995,Pune (Poona),Male,30-34,7,8,Mouth,13,603600,2.1537
VIII,1993-1997,1995,Pune (Poona),Male,35-39,8,8,Mouth,15,576945,2.5999
VIII,1993-1997,1995,Pune (Poona),Male,40-44,9,8,Mouth,35,483375,7.2408
VIII,1993-1997,1995,Pune (Poona),Male,45-49,10,8,Mouth,50,355980,14.0457
VIII,1993-1997,1995,Pune (Poona),Male,50-54,11,8,Mouth,53,243975,21.7235
VIII,1993-1997,1995,Pune (Poona),Male,55-59,12,8,Mouth,56,145090,38.5967
VIII,1993-1997,1995,Pune (Poona),Male,60-64,13,8,Mouth,57,160220,35.5761
VIII,1993-1997,1995,Pune (Poona),Male,65-69,14,8,Mouth,32,86120,37.1575
VIII,1993-1997,1995,Pune (Poona),Male,70-74,15,8,Mouth,15,67385,22.2601
VIII,1993-1997,1995,Pune (Poona),Male,75-79,16,8,Mouth,8,29310,27.2944
VIII,1993-1997,1995,Pune (Poona),Male,80-84,17,8,Mouth,3,34520,8.6906
VIII,1993-1997,1995,Pune (Poona),Male,85+,18,8,Mouth,8,0,
VIII,1993-1997,1995,Pune (Poona),Male,0-4,1,9,"Mouth, gum",1,654595,0.1528
VIII,1993-1997,1995,Pune (Poona),Male,5-9,2,9,"Mouth, gum",0,797660,0.0
VIII,1993-1997,1995,Pune (Poona),Male,10-14,3,9,"Mouth, gum",0,615965,0.0
VIII,1993-1997,1995,Pune (Poona),Male,15-19,4,9,"Mouth, gum",0,665315,0.0
VIII,1993-1997,1995,Pune (Poona),Male,20-24,5,9,"Mouth, gum",1,721845,0.1385
VIII,1993-1997,1995,Pune (Poona),Male,25-29,6,9,"Mouth, gum",0,658605,0.0
VIII,1993-1997,1995,Pune (Poona),Male,30-34,7,9,"Mouth, gum",3,603600,0.497
VIII,1993-1997,1995,Pune (Poona),Male,35-39,8,9,"Mouth, gum",1,576945,0.1733
VIII,1993-1997,1995,Pune (Poona),Male,40-44,9,9,"Mouth, gum",6,483375,1.2413
VIII,1993-1997,1995,Pune (Poona),Male,45-49,10,9,"Mouth, gum",11,355980,3.0901
VIII,1993-1997,1995,Pune (Poona),Male,50-54,11,9,"Mouth, gum",14,243975,5.7383
VIII,1993-1997,1995,Pune (Poona),Male,55-59,12,9,"Mouth, gum",12,145090,8.2707
VIII,1993-1997,1995,Pune (Poona),Male,60-64,13,9,"Mouth, gum",27,160220,16.8518
VIII,1993-1997,1995,Pune (Poona),Male,65-69,14,9,"Mouth, gum",8,86120,9.2894
VIII,1993-1997,1995,Pune (Poona),Male,70-74,15,9,"Mouth, gum",4,67385,5.936
VIII,1993-1997,1995,Pune (Poona),Male,75-79,16,9,"Mouth, gum",4,29310,13.6472
VIII,1993-1997,1995,Pune (Poona),Male,80-84,17,9,"Mouth, gum",2,34520,5.7937
VIII,1993-1997,1995,Pune (Poona),Male,85+,18,9,"Mouth, gum",3,0,
VIII,1993-1997,1995,Pune (Poona),Male,0-4,1,10,"Mouth, floor of",0,654595,0.0
VIII,1993-1997,1995,Pune (Poona),Male,5-9,2,10,"Mouth, floor of",0,797660,0.0
VIII,1993-1997,1995,Pune (Poona),Male,10-14,3,10,"Mouth, floor of",0,615965,0.0
VIII,1993-1997,1995,Pune (Poona),Male,15-19,4,10,"Mouth, floor of",0,665315,0.0
VIII,1993-1997,1995,Pune (Poona),Male,20-24,5,10,"Mouth, floor of",0,721845,0.0
VIII,1993-1997,1995,Pune (Poona),Male,25-29,6,10,"Mouth, floor of",0,658605,0.0
